CONFIG_ETUDE;Centre;N_Cyril;config;acq;Proto;fant;Type_centre;N_Patients;Utilisation;rmq_utilisation;Marque;Modele;num_camera;Modele_simple;Annee_Installation;Collimateur;modele_colli;facteur_stenope;NaI_CZT;Taille_Cristal;Dimensions FOV;Pixel;Protocole;Geometrie_Fantome;Volume;Conditionnement;Fantome;Type_fantome;Commentaire_Fantome;Distance_Source;cale;cale_new;Distance;Radionucleide;Radionucleide_simple;T_min;l;Justesse;Source_Constance;Calibre;A_necessaire;A_Prep;Heure_Prep;A_seringue_vide;Heure_seringue_vide;Heure_acq;delta_t_prep;delta_t_seringue;A_acq;A_acq_corr;TC;Nom_Protocole;Duree;Kcps;Zoom;Matrice;Energie;Fenetre_spectro;Calibrage_Patient;Calibrage_Facteur;Geometrie_Cali_F;Nom_Console;Nom_PRG;Facteur_calibrage;Contourage;Seuil;Nb_kCps_ROI;Nb_kCps_BGRD;BGRD_O_N;Indice_Thyroidien ;Nom_Fichier_DICOM;Remarques;Unnamed: 1;PatientName;PatientID;StudyDate (YYMMDD);AcquisitionDate (YYMMDD);AcquisitionTime (hhmmss);Modality;SeriesDescription;ManufacturerModelName;ProtocolName;PixelSpacing (mm);Table Height;Table Traverse;taille Matrice X;taille Matrice Y;ActualFrameDuration (s);Acquisition time (s);Counts Accumulated;Energie window name;Energie(KeV);Collimateur Type;Collimateur Name;Volume Theorique (ml);activite theorique (MBq); Seuil(% max)_5%;region_5%;Min (kCps)_F_5%;Max(kCps)_F_5%;mean(kCps)_F_5%;median(kCps)_F_5%;Coups Totaux(kCps)_F_5%;Nombre de Pixel_F_5%;CV(%)_F_5%;Rcentre de gravite(mm)_F_5%;surface(mm^2)_F_5%;sensibilite (Cps/(MBq.s))_5%; Seuil(% max)_10%;region_10%;Min (kCps)_F_10%;Max(kCps)_F_10%;mean(kCps)_F_10%;median(kCps)_F_10%;Coups Totaux(kCps)_F_10%;Nombre de Pixel_F_10%;CV(%)_F_10%;Rcentre de gravite(mm)_F_10%;surface(mm^2)_F_10%;sensibilite (Cps/(MBq.s))_10%; Seuil(% max)_15%;region_15%;Min (kCps)_F_15%;Max(kCps)_F_15%;mean(kCps)_F_15%;median(kCps)_F_15%;Coups Totaux(kCps)_F_15%;Nombre de Pixel_F_15%;CV(%)_F_15%;Rcentre de gravite(mm)_F_15%;surface(mm^2)_F_15%;sensibilite (Cps/(MBq.s))_15%; Seuil(% max)_20%;region_20%;Min (kCps)_F_20%;Max(kCps)_F_20%;mean(kCps)_F_20%;median(kCps)_F_20%;Coups Totaux(kCps)_F_20%;Nombre de Pixel_F_20%;CV(%)_F_20%;Rcentre de gravite(mm)_F_20%;surface(mm^2)_F_20%;sensibilite (Cps/(MBq.s))_20%; Seuil(% max)_25%;region_25%;Min (kCps)_F_25%;Max(kCps)_F_25%;mean(kCps)_F_25%;median(kCps)_F_25%;Coups Totaux(kCps)_F_25%;Nombre de Pixel_F_25%;CV(%)_F_25%;Rcentre de gravite(mm)_F_25%;surface(mm^2)_F_25%;sensibilite (Cps/(MBq.s))_25%; Seuil(% max)_30%;region_30%;Min (kCps)_F_30%;Max(kCps)_F_30%;mean(kCps)_F_30%;median(kCps)_F_30%;Coups Totaux(kCps)_F_30%;Nombre de Pixel_F_30%;CV(%)_F_30%;Rcentre de gravite(mm)_F_30%;surface(mm^2)_F_30%;sensibilite (Cps/(MBq.s))_30%; Seuil(% max)_35%;region_35%;Min (kCps)_F_35%;Max(kCps)_F_35%;mean(kCps)_F_35%;median(kCps)_F_35%;Coups Totaux(kCps)_F_35%;Nombre de Pixel_F_35%;CV(%)_F_35%;Rcentre de gravite(mm)_F_35%;surface(mm^2)_F_35%;sensibilite (Cps/(MBq.s))_35%; Seuil(% max)_40%;region_40%;Min (kCps)_F_40%;Max(kCps)_F_40%;mean(kCps)_F_40%;median(kCps)_F_40%;Coups Totaux(kCps)_F_40%;Nombre de Pixel_F_40%;CV(%)_F_40%;Rcentre de gravite(mm)_F_40%;surface(mm^2)_F_40%;sensibilite (Cps/(MBq.s))_40%; SAM (kCps);sensibilite SAM (Cps/(MBq.s)));CDMnorm (%);LimiteCDM2STD
29;3;33;4;14;Local;Routine;CH;;;;Siemens;Symbia Intevo T2_T6_T16;4;GC13;2016;PARA;LEHR;;NaI;0.95;53.3x38.7;0.7;Local;Rou;2.5;Seringue;non;Seringue;;;;;8;I-123;I;793.404;0.000873637;0.06%;Ba-133;I-123;;8.58;21/04/2021 18:44;0;21/04/2021 18:44;21/04/2021 20:14;90;90;7.93;7.93;;;300;;3.2;256x256;159;15%;non;oui;seringue;SymbiaNet;Taux de fixation;68.3;Auto;15;175.731;156.828;O;0.96;03_L_GC13_LI_Rou;;0;ZZZ INTEVO THYROIDE I23 TOULON;21.04.21;20210421;20210421;201428;NM;13_L_GC13_LI_Rou;Encore2;2.0.253152300@;[0.749250. 0.749250];0;0;256;256;300.001;201428;382348;123 Iodine;155.81;PARA;18890900;a determiner;a rentrer;5;Fantome thyroide;0.039;0.769;0.221284897;0.147191406;193.403;874;0.861093521;146.9687444;490.6422416;81.29565167;10;Fantome thyroide;0.077;0.769;0.286476115;0.219285156;179.907;628;0.656612964;147.1430176;352.5438533;75.62269874;15;Fantome thyroide;0.116;0.769;0.328613592;0.273355469;169.236;515;0.554865713;147.2559626;289.1084147;71.13721559;20;Fantome thyroide;0.154;0.769;0.373732057;0.333433594;156.22;418;0.464370817;147.5188553;234.6549851;65.66602744;25;Fantome thyroide;0.193;0.769;0.41190625;0.375488281;144.991;352;0.395223672;147.6909334;197.604198;60.94599273;30;Fantome thyroide;0.231;0.769;0.443003279;0.417542969;135.116;305;0.344668463;147.7782542;171.2195466;56.79510282;35;Fantome thyroide;0.271;0.769;0.475477099;0.459597656;124.575;262;0.294642924;147.8459922;147.0803974;52.36426429;40;Fantome thyroide;0.308;0.769;0.498583691;0.483628906;116.17;233;0.263222887;147.8373429;130.8005061;48.83127901;191.2060533;80.3721799;0.4696549;1
30;7;282;1;1;Std;IRSN-3;CH;138;Routine;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;1.1;Standardis¶?;I3;3;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;20;508.4;03/05/2021 15:26;50.4;03/05/2021 15:28;04/05/2021 15:38;1452;1450;28.05;28.05;1.9;THYROIDE LEHR;300;;2;256x256;140;20%;;;;XELERIS;THYROID UPTAKE;58;Manuel;10;513.673;509.5196964;O;1.05;07_S_GC10_LT_I3;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;153809;NM;LEHR STANDARD I3;INFINIA;CrystalThickness 3;[1.104515. 1.104515];0;597.126;256;256;300;153809;562807;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.083;1.645;0.613696827;0.481933594;522.256;851;0.716930895;7.767570567;1038.180331;62.06250743;10;Fantome thyroide;0.165;1.645;0.701753463;0.584746094;506.666;722;0.599333746;7.758528886;880.8063441;60.20986334;15;Fantome thyroide;0.248;1.645;0.777031898;0.674707031;487.199;627;0.515589022;7.704884246;764.9107725;57.89649436;20;Fantome thyroide;0.332;1.645;0.839785971;0.764667969;466.921;556;0.455192288;7.665091195;678.2940822;55.48674985;25;Fantome thyroide;0.412;1.645;0.914489583;0.867480469;438.955;480;0.391714768;7.772262554;585.5776249;52.16339869;30;Fantome thyroide;0.494;1.645;0.981054762;0.931738281;412.043;420;0.339732353;7.623419168;512.3804218;48.96530006;35;Fantome thyroide;0.578;1.645;1.044236413;1.021699219;384.279;368;0.294270203;7.683491239;448.9428458;45.66595365;40;Fantome thyroide;0.658;1.645;1.097593272;1.085957031;358.913;327;0.258653922;7.685712247;398.924757;42.65157457;537.2028318;63.83872035;-0.947428642;1
30;7;279;1;2;Std;IRSN-10;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;1.1;Standardis¶?;I10;8;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;20;486.4;03/05/2021 15:35;52.7;03/05/2021 15:39;04/05/2021 15:47;1452;1448;26.54;26.54;1.8;THYROIDE LEHR;300;;2;256x256;140;20%;;;;XELERIS;THYROID UPTAKE;58;Manuel;10;487.445;483.9335022;O;1.06;07_S_GC10_LT_I10;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;154758;NM;LEHR STANDARD I10;INFINIA;CrystalThickness 3;[1.104515. 1.104515];0;597.126;256;256;300;154758;530961;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.051;1.014;0.388771944;0.352523438;496.073;1276;0.668113835;2.218183599;1556.66052;62.3050741;10;Fantome thyroide;0.102;1.014;0.445376155;0.407976563;481.897;1082;0.542820778;2.134440529;1319.989563;60.52461693;15;Fantome thyroide;0.153;1.014;0.487967539;0.447585938;466.009;955;0.461538262;2.062144045;1165.055483;58.52913841;20;Fantome thyroide;0.205;1.014;0.52498007;0.495117188;447.808;853;0.39923001;1.97671631;1040.620238;56.24315499;25;Fantome thyroide;0.256;1.014;0.554065637;0.526804688;430.509;777;0.355069936;1.973725078;947.9037803;54.07045968;30;Fantome thyroide;0.305;1.014;0.581770538;0.558492188;410.73;706;0.317736359;1.920177622;861.28709;51.58628485;35;Fantome thyroide;0.357;1.014;0.613052548;0.590179688;384.997;628;0.28027519;1.818898952;766.1307259;48.35430796;40;Fantome thyroide;0.406;1.014;0.647641026;0.645632813;353.612;546;0.242948173;2.019989068;666.0945483;44.41245918;507.6793306;63.76278957;-5.665944585;1
30;7;280;1;3;Std;IRSN-15;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;1.1;Standardis¶?;I15;11;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;20;478.8;03/05/2021 16:10;36;03/05/2021 16:12;04/05/2021 15:54;1424;1422;28.62;28.62;1.9;THYROIDE LEHR;300;;2;256x256;140;20%;;;;XELERIS;THYROID UPTAKE;58;Manuel;10;522.576;518.1874082;O;1.05;07_S_GC10_LT_I15;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;155442;NM;LEHR STANDARD I15;INFINIA;CrystalThickness 3;[1.104515. 1.104515];0;597.126;256;256;300;155442;567823;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.045;0.896;0.337475888;0.2835;531.862;1576;0.682380863;2.151455488;1922.646535;61.94525973;10;Fantome thyroide;0.09;0.896;0.385626119;0.3395;516.739;1340;0.561323996;2.081819289;1634.737536;60.18390403;15;Fantome thyroide;0.135;0.896;0.422461929;0.3815;499.35;1182;0.482693263;2.03246468;1441.984901;58.15863033;20;Fantome thyroide;0.18;0.896;0.453707663;0.4235;479.569;1057;0.425353678;2.038775981;1289.490728;55.85476357;25;Fantome thyroide;0.224;0.896;0.488234661;0.4725;453.57;929;0.369273558;2.046549319;1133.336695;52.82669462;30;Fantome thyroide;0.269;0.896;0.522456442;0.5075;425.802;815;0.317288901;2.13582278;994.262009;49.59259259;35;Fantome thyroide;0.314;0.896;0.550138736;0.5425;400.501;728;0.278998954;2.100336814;888.1260644;46.64581877;40;Fantome thyroide;0.359;0.896;0.581725984;0.5705;369.396;635;0.23799506;2.19843133;774.6703996;43.0230608;543.0169059;63.24445677;5.30432948;1
30;7;281;1;4;Std;IRSN-20;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;1.1;Standardis¶?;I20;19;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;20;459.1;03/05/2021 16:22;20.87;03/05/2021 16:24;04/05/2021 16:00;1418;1416;28.66;28.66;1.9;THYROIDE LEHR;300;;2;256x256;140;20%;;;;XELERIS;THYROID UPTAKE;58;Manuel;10;519.832;516.2873304;O;1.04;07_S_GC10_LT_I20;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;160055;NM;LEHR STANDARD I20;INFINIA;CrystalThickness 3;[1.104515. 1.104515];0;597.126;256;256;300;160055;562188;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.031;0.617;0.251579248;0.219324219;528.568;2101;0.655592072;3.42911739;2563.122062;61.47569202;10;Fantome thyroide;0.062;0.617;0.285579501;0.257886719;515.471;1805;0.536144483;3.496497666;2202.01586;59.9524308;15;Fantome thyroide;0.093;0.617;0.309612724;0.286808594;501.263;1619;0.462670116;3.551593038;1975.104531;58.29995348;20;Fantome thyroide;0.124;0.617;0.329126016;0.306089844;485.79;1476;0.409761427;3.592189347;1800.651197;56.50034892;25;Fantome thyroide;0.155;0.617;0.346515891;0.330191406;468.836;1353;0.367344003;3.635451375;1650.59693;54.528495;30;Fantome thyroide;0.186;0.617;0.365737705;0.359113281;446.2;1220;0.325815754;3.643081459;1488.34313;51.89578972;35;Fantome thyroide;0.216;0.617;0.387320037;0.388035156;417.531;1078;0.283481207;3.477558546;1315.109749;48.56140963;40;Fantome thyroide;0.247;0.617;0.409205074;0.407316406;387.108;946;0.242071894;3.378343193;1154.075902;45.02302861;537.7134448;62.5393632;-3.497408836;1
30;7;283;1;5;Std;IRSN-30;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;1.1;Standardis¶?;I30;30;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;20;464;03/05/2021 16:45;15.35;03/05/2021 16:46;04/05/2021 16:06;1401;1400;30.32;30.32;1.94;THYROIDE LEHR;300;;2;256x256;140;20%;;;;XELERIS;THYROID UPTAKE;58;Manuel;10;549.71;546.5924966;O;1.04;07_S_GC10_LT_I30;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;160640;NM;LEHR STANDARD I30;INFINIA;CrystalThickness 3;[1.104515. 1.104515];0;597.126;256;256;300;160640;591032;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.025;0.49;0.20385636;0.178007813;557.751;2736;0.640226312;2.409475922;3337.792462;61.31827177;10;Fantome thyroide;0.049;0.49;0.228716562;0.212460938;545.489;2385;0.530387;2.454048776;2909.588824;59.97020668;15;Fantome thyroide;0.074;0.49;0.24675766;0.235429688;531.516;2154;0.460768726;2.515438447;2627.779592;58.43403694;20;Fantome thyroide;0.098;0.49;0.26149848;0.250742188;516.198;1974;0.410098795;2.525239316;2408.187982;56.75;25;Fantome thyroide;0.123;0.49;0.276227349;0.269882813;496.933;1799;0.365029234;2.559314645;2194.69614;54.63203606;30;Fantome thyroide;0.147;0.49;0.293953096;0.292851563;470.031;1599;0.315573241;2.454260403;1950.705463;51.6744723;35;Fantome thyroide;0.172;0.49;0.312305398;0.311992188;439.726;1408;0.266817064;2.338998202;1717.694366;48.34278804;40;Fantome thyroide;0.196;0.49;0.324927457;0.327304688;416.557;1282;0.235188086;2.177242061;1563.98024;45.79562445;566.4693631;62.27675495;-12.71363989;1
30;7;285;1;6;Std;Seringue;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;1.1;Standardis¶?;Ser;3;Seringue;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;20;471;03/05/2021 16:55;0;03/05/2021 16:55;04/05/2021 16:13;1398;1398;32.01;32.01;2.3;THYROIDE LEHR;300;;2;256x256;140;20%;;;;XELERIS;THYROID UPTAKE;58;Manuel;10;639.611;636.8057248;O;1.14;07_S_GC10_LT_Ser;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;161320;NM;LEHR STANDARD Ser;INFINIA;CrystalThickness 3;[1.104515. 1.104515];0;597.126;256;256;300;161320;695566;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.091;1.807;0.780700361;0.670566406;648.762;831;0.691663851;4.117449962;1013.781263;67.55826304;10;Fantome thyroide;0.181;1.807;0.90138;0.854089844;630.966;700;0.558692741;4.110962625;853.9673697;65.70509216;15;Fantome thyroide;0.273;1.807;0.988008065;0.952910156;612.565;620;0.475299311;4.156513745;756.3710988;63.78892013;20;Fantome thyroide;0.363;1.807;1.050276408;1.023496094;596.557;568;0.41979436;4.105099354;692.9335228;62.12194106;25;Fantome thyroide;0.452;1.807;1.120742188;1.122316406;573.82;512;0.362625041;4.206707499;624.6161332;59.75424347;30;Fantome thyroide;0.544;1.807;1.178002132;1.178785156;552.483;469;0.318927138;4.106470058;572.1581377;57.53233365;35;Fantome thyroide;0.633;1.807;1.229598608;1.235253906;529.957;431;0.282464673;4.204194832;525.799909;55.18660835;40;Fantome thyroide;0.736;1.807;1.2881;1.319957031;502.359;390;0.242059599;4.172073813;475.7818202;52.31271478;659.766523;68.70420942;1.464767665;1
30;7;284;1;7;Std;Routine;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;1.1;Standardis¶?;Rou;2;Seringue;oui;PTW Thyroid Uptake;;19;*;;10;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;15;262.8;03/05/2021 16:56;0;03/05/2021 16:56;04/05/2021 16:21;1405;1405;17.62;17.62;1.22;THYROIDE LEHR;300;;2;256x256;140;20%;;;;XELERIS;THYROID UPTAKE;58;Manuel;10;311.569;308.6364154;O;1.01;07_S_GC10_LT_Rou;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;162136;NM;LEHR STANDARD Rou;INFINIA;CrystalThickness 3;[1.104515. 1.104515];0;807.826;256;256;300;162136;363286;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.063;1.242;0.464134588;0.325054688;320.717;691;0.781421825;32.73108528;842.9877892;60.67290957;10;Fantome thyroide;0.125;1.242;0.560425455;0.470601563;308.234;550;0.617423992;33.11028194;670.9743619;58.31138857;15;Fantome thyroide;0.187;1.242;0.647275938;0.616148438;293.216;453;0.494625116;33.34496394;552.6388835;55.4702989;20;Fantome thyroide;0.249;1.242;0.69395599;0.664664063;283.828;409;0.434759894;33.49976798;498.9609346;53.6942868;25;Fantome thyroide;0.314;1.242;0.754358543;0.761695313;269.306;357;0.364246203;33.50120811;435.5233585;50.94702989;30;Fantome thyroide;0.373;1.242;0.788442424;0.800507813;260.186;330;0.32648292;33.53775495;402.5846171;49.22171774;35;Fantome thyroide;0.435;1.242;0.829704698;0.829617188;247.252;298;0.284566212;33.57083397;363.5461088;46.77487703;40;Fantome thyroide;0.499;1.242;0.872835206;0.868429688;233.047;267;0.241002565;33.71496937;325.7275539;44.08758986;312.0837805;59.03968606;1.793528023;1
30;7;254;1;8;Local;IRSN-3;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;0.74;Local;I3;3;Thyroide;;;;;Pas de cale;pas de cale;15;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;;508.4;03/05/2021 15:26;50.4;03/05/2021 15:28;04/05/2021 16:29;1503;1501;25.43;25.43;1.62;THYROIDE LEHR;600;;3;256x256;140;20%;non;oui;seringue;XELERIS;THYROID UPTAKE;58;Manuel;10;919.772;912.1027766;O;1.03;07_L_GC10_LT_I3;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;162944;NM;LEHR LOCAL I3;INFINIA;CrystalThickness 3;[0.736343. 0.736343];0;546.084;256;256;600;162944;995946;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.056;1.119;0.40302263;0.345316406;943.879;2342;0.686887493;11.00132687;1269.834774;61.86125311;10;Fantome thyroide;0.112;1.119;0.466507669;0.423996094;912.489;1956;0.555874998;10.98369469;1060.545183;59.80397169;15;Fantome thyroide;0.168;1.119;0.513379673;0.467707031;878.906;1712;0.473854557;10.97083938;928.2481354;57.60296238;20;Fantome thyroide;0.224;1.119;0.555173827;0.511417969;839.978;1513;0.410336928;10.95323977;820.3501337;55.05164504;25;Fantome thyroide;0.28;1.119;0.592112676;0.555128906;798.76;1349;0.360567776;10.93092932;731.4291674;52.3502425;30;Fantome thyroide;0.336;1.119;0.627016653;0.590097656;753.047;1201;0.319178396;10.90981128;651.1834174;49.3542404;35;Fantome thyroide;0.392;1.119;0.662116147;0.625066406;701.181;1059;0.282406142;10.86477624;574.1908735;45.95497444;40;Fantome thyroide;0.449;1.119;0.700399344;0.686261719;640.165;914;0.246294879;10.91005437;495.5717265;41.95602307;968.9913413;63.50710062;-0.674976615;1
30;7;251;1;9;Local;IRSN-10;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;0.74;Local;I10;8;Thyroide;;;;;Pas de cale;;15;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;;486.4;03/05/2021 15:35;52.7;03/05/2021 15:39;04/05/2021 16:41;1506;1502;23.93;23.93;1.55;THYROIDE LEHR;400;;3;256x256;140;20%;non;oui;seringue;XELERIS;THYROID UPTAKE;58;Manuel;10;579.595;574.2356628;O;1.04;07_L_GC10_LT_I10;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;164155;NM;LEHR LOCAL I10;INFINIA;CrystalThickness 3;[0.736343. 0.736343];0;546.084;256;256;400;164155;624026;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.025;0.481;0.179247582;0.159707031;592.951;3308;0.662731085;6.112108878;1793.600953;61.94640618;10;Fantome thyroide;0.049;0.481;0.20510271;0.189769531;575.108;2804;0.539655607;6.061283762;1520.331642;60.08232344;15;Fantome thyroide;0.073;0.481;0.225630444;0.216074219;554.374;2457;0.45563158;5.986671323;1332.187891;57.91621396;20;Fantome thyroide;0.097;0.481;0.242498861;0.231105469;532.285;2195;0.394580235;5.880275284;1190.131225;55.60854576;25;Fantome thyroide;0.121;0.481;0.257584389;0.246136719;508.214;1973;0.345714525;5.801718615;1069.7626;53.09381529;30;Fantome thyroide;0.145;0.481;0.272547673;0.261167969;480.229;1762;0.302107951;5.756793107;955.358186;50.17018387;35;Fantome thyroide;0.169;0.481;0.285302457;0.276199219;452.775;1587;0.26884579;5.676464277;860.4730087;47.30202674;40;Fantome thyroide;0.193;0.481;0.299972003;0.291230469;417.861;1393;0.234188026;5.600737588;755.286012;43.65451316;606.3734973;63.34867293;-8.222955761;1
30;7;252;1;10;Local;IRSN-15;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;0.74;Local;I15;11;Thyroide;;;;;Pas de cale;;15;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;;478.8;03/05/2021 16:10;36;03/05/2021 16:12;04/05/2021 16:49;1479;1477;25.75;25.75;1.66;THYROIDE LEHR;400;;3;256x256;140;20%;non;oui;seringue;XELERIS;THYROID UPTAKE;58;Manuel;10;618.345;613.204688;O;1.03;07_L_GC10_LT_I15;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;164908;NM;LEHR LOCAL I15;INFINIA;CrystalThickness 3;[0.736343. 0.736343];0;546.084;256;256;400;164908;666391;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.023;0.445;0.157712581;0.133847656;634.32;4022;0.670026068;8.957312306;2180.732477;61.58446602;10;Fantome thyroide;0.045;0.445;0.18010176;0.161660156;614.147;3410;0.551592893;8.852624968;1848.905457;59.62592233;15;Fantome thyroide;0.067;0.445;0.198254197;0.179042969;590.401;2978;0.470287554;8.813869703;1614.674619;57.32048544;20;Fantome thyroide;0.089;0.445;0.213824867;0.196425781;564.07;2638;0.40996736;8.758897902;1430.326274;54.76407767;25;Fantome thyroide;0.112;0.445;0.228586045;0.217285156;533.977;2336;0.359907993;8.671556627;1266.581568;51.84242718;30;Fantome thyroide;0.134;0.445;0.244767522;0.234667969;495.899;2026;0.311791245;8.735606618;1098.499254;48.14553398;35;Fantome thyroide;0.156;0.445;0.26010757;0.252050781;457.009;1757;0.270145367;8.826361172;952.647181;44.36980583;40;Fantome thyroide;0.178;0.445;0.275823256;0.269433594;415.114;1505;0.230277984;8.904525686;816.0125255;40.3023301;648.0808833;62.92047411;0.582857752;1
30;7;253;1;11;Local;IRSN-20;CH;;;;GE;Infinia;10;GC10;2007;PARA;LEHR;;NaI;0.95;54x40;0.74;Local;I20;19;Thyroide;;;;;Pas de cale;;15;Tc99m;Tc;360.402;0.001923261;0.19%;Ba-133;Tc99m;;459.1;03/05/2021 16:22;20.87;03/05/2021 16:24;04/05/2021 16:56;1474;1472;25.73;25.73;1.64;THYROIDE LEHR;400;;3;256x256;140;20%;non;oui;seringue;XELERIS;THYROID UPTAKE;58;Manuel;10;611.944;606.6212406;O;1.02;07_L_GC10_LT_I20;pour le calcul du  (indice thyroidien)  contourage manuel (prg different que celui pour obtenir les Kcps);0;INFINIA^THYROIDE^^^;PHYSIQUE;20210504;20210504;165618;NM;LEHR LOCAL I20;INFINIA;CrystalThickness 3;[0.736343. 0.736343];0;546.084;256;256;400;165618;656184;;140;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.016;0.319;0.117857546;0.103425781;627.12;5321;0.664168803;4.235778778;2885.051594;60.93276331;10;Fantome thyroide;0.032;0.319;0.134655538;0.123363281;609.047;4523;0.541811427;4.124287295;2452.375185;59.17673921;15;Fantome thyroide;0.048;0.319;0.147570246;0.135824219;588.215;3986;0.461197598;4.06835786;2161.21324;57.15264283;20;Fantome thyroide;0.064;0.319;0.158611236;0.148285156;564.656;3560;0.400884583;4.012012507;1930.235609;54.86358337;25;Fantome thyroide;0.08;0.319;0.168616781;0.160746094;538.562;3194;0.352366169;4.003810376;1731.790038;52.32821609;30;Fantome thyroide;0.096;0.319;0.178907872;0.173207031;506.846;2833;0.308179277;3.980075814;1536.055472;49.2465993;35;Fantome thyroide;0.112;0.319;0.1889048;0.185667969;472.262;2500;0.269499599;4.026199419;1355.502534;45.88631947;40;Fantome thyroide;0.128;0.319;0.199807034;0.198128906;431.783;2161;0.230348434;4.165948717;1171.69639;41.95326467;637.3456979;61.92632121;1.000046445;1
